MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP13||Comunidad Lingüística
301,11,1,Hombre,Tz'utujil
301,11,315,Mujer,
301,11,6,Mujer,Achi
301,11,1,Mujer,Akateka
301,11,2,Mujer,Ixil
301,11,35,Mujer,Kaqchiquel
301,11,5,Mujer,K'iche'
301,11,1,Mujer,Tz'utujil
301,12,355,Hombre,
301,12,5,Hombre,Achi
301,12,2,Hombre,Akateka
301,12,2,Hombre,Ixil
301,12,31,Hombre,Kaqchiquel
301,12,8,Hombre,K'iche'
301,12,2,Hombre,Mam
301,12,1,Hombre,Q'eqchi'
301,12,348,Mujer,
301,12,3,Mujer,Achi
301,12,1,Mujer,Akateka
301,12,51,Mujer,Kaqchiquel
301,12,4,Mujer,K'iche'
301,12,1,Mujer,Mam
301,12,1,Mujer,Q'eqchi'
301,12,2,Mujer,Tz'utujil
301,13,339,Hombre,
301,13,8,Hombre,Achi
301,13,1,Hombre,Akateka
301,13,3,Hombre,Chalchiteka
301,13,1,Hombre,Ixil
301,13,54,Hombre,Kaqchiquel
301,13,6,Hombre,K'iche'
301,13,1,Hombre,Mam
301,13,347,Mujer,
301,13,3,Mujer,Achi
301,13,4,Mujer,Chalchiteka
301,13,1,Mujer,Ixil
301,13,39,Mujer,Kaqchiquel
301,13,5,Mujer,K'iche'
301,13,1,Mujer,Mam
301,14,387,Hombre,
301,14,7,Hombre,Achi
301,14,2,Hombre,Akateka
301,14,2,Hombre,Chalchiteka
301,14,1,Hombre,Ixil
301,14,27,Hombre,Kaqchiquel
301,14,4,Hombre,K'iche'
301,14,1,Hombre,Mam
301,14,1,Hombre,Tz'utujil
301,14,347,Mujer,
301,14,4,Mujer,Achi
301,14,1,Mujer,Akateka
301,14,1,Mujer,Chalchiteka
301,14,1,Mujer,Ixil
301,14,36,Mujer,Kaqchiquel
301,14,3,Mujer,K'iche'
301,14,2,Mujer,Q'eqchi'
301,14,1,Mujer,Tz'utujil
301,15,379,Hombre,
301,15,7,Hombre,Achi
301,15,1,Hombre,Akateka
301,15,5,Hombre,Chalchiteka
301,15,2,Hombre,Ixil
301,15,39,Hombre,Kaqchiquel
301,15,3,Hombre,K'iche'
301,15,1,Hombre,Q'anjob'al
301,15,1,Hombre,Q'eqchi'
301,15,1,Hombre,Tz'utujil
301,15,361,Mujer,
301,15,10,Mujer,Achi
301,15,2,Mujer,Chalchiteka
301,15,1,Mujer,Ixil
301,15,39,Mujer,Kaqchiquel
301,15,4,Mujer,K'iche'
301,15,2,Mujer,Mam
301,15,3,Mujer,Q'eqchi'
301,15,2,Mujer,Tz'utujil
301,16,388,Hombre,
301,16,7,Hombre,Achi
301,16,1,Hombre,Akateka
301,16,3,Hombre,Chalchiteka
301,16,1,Hombre,Ixil
301,16,44,Hombre,Kaqchiquel
301,16,4,Hombre,K'iche'
301,16,1,Hombre,Mam
301,16,366,Mujer,
301,16,5,Mujer,Achi
301,16,2,Mujer,Chalchiteka
301,16,40,Mujer,Kaqchiquel
301,16,4,Mujer,K'iche'
301,16,3,Mujer,Mam
301,16,1,Mujer,Poqomam
301,16,2,Mujer,Q'anjob'al
301,16,5,Mujer,Q'eqchi'
301,16,3,Mujer,Tz'utujil
301,17,426,Hombre,
301,17,10,Hombre,Achi
301,17,2,Hombre,Akateka
301,17,2,Hombre,Chalchiteka
301,17,1,Hombre,Ixil
301,17,42,Hombre,Kaqchiquel
301,17,8,Hombre,K'iche'
301,17,1,Hombre,Mam
301,17,1,Hombre,Tz'utujil
301,17,457,Mujer,
301,17,9,Mujer,Achi
301,17,1,Mujer,Akateka
301,17,3,Mujer,Chalchiteka
301,17,2,Mujer,Ixil
301,17,45,Mujer,Kaqchiquel
301,17,4,Mujer,K'iche'
301,17,2,Mujer,Mam
301,17,10,Mujer,Q'eqchi'
301,17,4,Mujer,Tz'utujil
301,18,444,Hombre,
301,18,8,Hombre,Achi
301,18,2,Hombre,Akateka
301,18,2,Hombre,Chalchiteka
301,18,2,Hombre,Ixil
301,18,50,Hombre,Kaqchiquel
301,18,7,Hombre,K'iche'
301,18,2,Hombre,Q'eqchi'
301,18,442,Mujer,
301,18,8,Mujer,Achi
301,18,1,Mujer,Akateka
301,18,2,Mujer,Chalchiteka
301,18,2,Mujer,Chuj
301,18,5,Mujer,Ixil
301,18,39,Mujer,Kaqchiquel
301,18,5,Mujer,K'iche'
301,18,3,Mujer,Mam
301,18,4,Mujer,Q'anjob'al
301,18,6,Mujer,Q'eqchi'
301,18,3,Mujer,Tz'utujil
301,19,389,Hombre,
301,19,5,Hombre,Achi
301,19,1,Hombre,Chalchiteka
301,19,1,Hombre,Ixil
301,19,25,Hombre,Kaqchiquel
301,19,6,Hombre,K'iche'
301,19,2,Hombre,Mam
301,19,4,Hombre,Q'eqchi'
301,19,404,Mujer,
301,19,7,Mujer,Achi
301,19,1,Mujer,Akateka
301,19,2,Mujer,Chalchiteka
301,19,2,Mujer,Ixil
301,19,1,Mujer,Jakalteko/Popti'
301,19,39,Mujer,Kaqchiquel
301,19,3,Mujer,K'iche'
301,19,1,Mujer,Mam
301,19,2,Mujer,Q'eqchi'
301,20,429,Hombre,
301,20,9,Hombre,Achi
301,20,1,Hombre,Chalchiteka
301,20,1,Hombre,Chuj
301,20,1,Hombre,Itza'
301,20,1,Hombre,Ixil
301,20,45,Hombre,Kaqchiquel
301,20,3,Hombre,K'iche'
301,20,2,Hombre,Mam
301,20,1,Hombre,Poqomchi'
301,20,1,Hombre,Q'anjob'al
301,20,2,Hombre,Tz'utujil
301,20,447,Mujer,
301,20,6,Mujer,Achi
301,20,1,Mujer,Akateka
301,20,1,Mujer,Chalchiteka
301,20,2,Mujer,Ixil
301,20,47,Mujer,Kaqchiquel
301,20,9,Mujer,K'iche'
301,20,2,Mujer,Mam
301,20,9,Mujer,Q'eqchi'
301,21,360,Hombre,
301,21,6,Hombre,Achi
301,21,3,Hombre,Akateka
301,21,2,Hombre,Chalchiteka
301,21,2,Hombre,Ixil
301,21,33,Hombre,Kaqchiquel
301,21,3,Hombre,K'iche'
301,21,1,Hombre,Mam
301,21,1,Hombre,Q'eqchi'
301,21,1,Hombre,Tz'utujil
301,21,380,Mujer,
301,21,7,Mujer,Achi
301,21,1,Mujer,Akateka
301,21,2,Mujer,Chalchiteka
301,21,1,Mujer,Ixil
301,21,21,Mujer,Kaqchiquel
301,21,5,Mujer,K'iche'
301,21,1,Mujer,Tz'utujil
301,22,435,Hombre,
301,22,6,Hombre,Achi
301,22,1,Hombre,Akateka
301,22,4,Hombre,Chalchiteka
301,22,1,Hombre,Ixil
301,22,46,Hombre,Kaqchiquel
301,22,4,Hombre,K'iche'
301,22,1,Hombre,Poqomchi'
301,22,1,Hombre,Q'anjob'al
301,22,2,Hombre,Q'eqchi'
301,22,2,Hombre,Tz'utujil
301,22,1,Hombre,Uspanteka
301,22,457,Mujer,
301,22,5,Mujer,Achi
301,22,1,Mujer,Akateka
301,22,1,Mujer,Chalchiteka
301,22,1,Mujer,Chuj
301,22,4,Mujer,Ixil
301,22,33,Mujer,Kaqchiquel
301,22,5,Mujer,K'iche'
301,22,2,Mujer,Mam
301,22,1,Mujer,Tz'utujil
301,23,439,Hombre,
301,23,6,Hombre,Achi
301,23,1,Hombre,Ixil
301,23,43,Hombre,Kaqchiquel
301,23,7,Hombre,K'iche'
301,23,1,Hombre,Poqomchi'
301,23,1,Hombre,Tz'utujil
301,23,434,Mujer,
301,23,3,Mujer,Achi
301,23,2,Mujer,Akateka
301,23,5,Mujer,Chalchiteka
301,23,36,Mujer,Kaqchiquel
301,23,9,Mujer,K'iche'
301,23,2,Mujer,Mam
301,23,3,Mujer,Q'eqchi'
301,23,1,Mujer,Tz'utujil
301,24,402,Hombre,
301,24,7,Hombre,Achi
301,24,3,Hombre,Chalchiteka
301,24,2,Hombre,Ixil
301,24,29,Hombre,Kaqchiquel
301,24,8,Hombre,K'iche'
301,24,1,Hombre,Mam
301,24,2,Hombre,Q'eqchi'
301,24,368,Mujer,
301,24,7,Mujer,Achi
301,24,1,Mujer,Akateka
301,24,2,Mujer,Chalchiteka
301,24,2,Mujer,Ixil
301,24,32,Mujer,Kaqchiquel
301,24,6,Mujer,K'iche'
301,24,2,Mujer,Mam
301,24,1,Mujer,Q'eqchi'
301,25,429,Hombre,
301,25,2,Hombre,Achi
301,25,2,Hombre,Akateka
301,25,3,Hombre,Chalchiteka
301,25,32,Hombre,Kaqchiquel
301,25,7,Hombre,K'iche'
301,25,387,Mujer,
301,25,10,Mujer,Achi
301,25,3,Mujer,Chalchiteka
301,25,1,Mujer,Chuj
301,25,36,Mujer,Kaqchiquel
301,25,5,Mujer,K'iche'
301,25,2,Mujer,Mam
301,25,1,Mujer,Q'eqchi'
301,26,356,Hombre,
301,26,7,Hombre,Achi
301,26,1,Hombre,Akateka
301,26,1,Hombre,Chalchiteka
301,26,23,Hombre,Kaqchiquel
301,26,5,Hombre,K'iche'
301,26,1,Hombre,Q'eqchi'
301,26,1,Hombre,Tz'utujil
301,26,352,Mujer,
301,26,7,Mujer,Achi
301,26,1,Mujer,Ixil
301,26,31,Mujer,Kaqchiquel
301,26,9,Mujer,K'iche'
301,26,3,Mujer,Tz'utujil
301,27,356,Hombre,
301,27,5,Hombre,Achi
301,27,3,Hombre,Chalchiteka
301,27,36,Hombre,Kaqchiquel
301,27,1,Hombre,Mam
301,27,1,Hombre,Q'eqchi'
301,27,1,Hombre,Tz'utujil
301,27,350,Mujer,
301,27,6,Mujer,Achi
301,27,1,Mujer,Akateka
301,27,1,Mujer,Chalchiteka
301,27,35,Mujer,Kaqchiquel
301,27,5,Mujer,K'iche'
301,27,1,Mujer,Mam
301,27,1,Mujer,Q'eqchi'
301,28,373,Hombre,
301,28,5,Hombre,Achi
301,28,1,Hombre,Akateka
301,28,3,Hombre,Chalchiteka
301,28,33,Hombre,Kaqchiquel
301,28,3,Hombre,K'iche'
301,28,1,Hombre,Q'eqchi'
301,28,383,Mujer,
301,28,1,Mujer,Achi
301,28,1,Mujer,Chalchiteka
301,28,1,Mujer,Ixil
301,28,30,Mujer,Kaqchiquel
301,28,6,Mujer,K'iche'
301,28,2,Mujer,Tz'utujil
301,29,302,Hombre,
301,29,7,Hombre,Achi
301,29,1,Hombre,Akateka
301,29,3,Hombre,Chalchiteka
301,29,1,Hombre,Itza'
301,29,18,Hombre,Kaqchiquel
301,29,6,Hombre,K'iche'
301,29,3,Hombre,Mam
301,29,1,Hombre,Tz'utujil
301,29,323,Mujer,
301,29,3,Mujer,Achi
301,29,22,Mujer,Kaqchiquel
301,29,7,Mujer,K'iche'
301,29,1,Mujer,Q'eqchi'
301,30,333,Hombre,
301,30,5,Hombre,Achi
301,30,3,Hombre,Chalchiteka
301,30,31,Hombre,Kaqchiquel
301,30,7,Hombre,K'iche'
301,30,1,Hombre,Q'anjob'al
301,30,2,Hombre,Tz'utujil
301,30,383,Mujer,
301,30,3,Mujer,Achi
301,30,2,Mujer,Chalchiteka
301,30,30,Mujer,Kaqchiquel
301,30,4,Mujer,K'iche'
301,30,2,Mujer,Mam
301,30,1,Mujer,Poqomchi'
301,30,1,Mujer,Q'anjob'al
301,30,2,Mujer,Tz'utujil
301,31,229,Hombre,
301,31,3,Hombre,Achi
301,31,3,Hombre,Chalchiteka
301,31,1,Hombre,Itza'
301,31,24,Hombre,Kaqchiquel
301,31,3,Hombre,K'iche'
301,31,1,Hombre,Mam
301,31,1,Hombre,Poqomchi'
301,31,258,Mujer,
301,31,3,Mujer,Achi
301,31,2,Mujer,Akateka
301,31,3,Mujer,Chalchiteka
301,31,18,Mujer,Kaqchiquel
301,31,4,Mujer,K'iche'
301,32,301,Hombre,
301,32,5,Hombre,Achi
301,32,1,Hombre,Chalchiteka
301,32,1,Hombre,Ixil
301,32,24,Hombre,Kaqchiquel
301,32,6,Hombre,K'iche'
301,32,1,Hombre,Mam
301,32,1,Hombre,Tz'utujil
301,32,308,Mujer,
301,32,4,Mujer,Achi
301,32,2,Mujer,Chalchiteka
301,32,1,Mujer,Ixil
301,32,25,Mujer,Kaqchiquel
301,32,4,Mujer,K'iche'
301,33,277,Hombre,
301,33,6,Hombre,Achi
301,33,2,Hombre,Chalchiteka
301,33,1,Hombre,Ixil
301,33,1,Hombre,Jakalteko/Popti'
301,33,24,Hombre,Kaqchiquel
301,33,4,Hombre,K'iche'
301,33,313,Mujer,
301,33,5,Mujer,Achi
301,33,1,Mujer,Akateka
301,33,1,Mujer,Chalchiteka
301,33,28,Mujer,Kaqchiquel
301,33,4,Mujer,K'iche'
301,33,1,Mujer,Mam
301,33,2,Mujer,Q'eqchi'
301,34,282,Hombre,
301,34,2,Hombre,Achi
301,34,1,Hombre,Ixil
301,34,19,Hombre,Kaqchiquel
301,34,9,Hombre,K'iche'
301,34,1,Hombre,Mam
301,34,1,Hombre,Poqomchi'
301,34,285,Mujer,
301,34,3,Mujer,Achi
301,34,1,Mujer,Akateka
301,34,1,Mujer,Chalchiteka
301,34,18,Mujer,Kaqchiquel
301,34,2,Mujer,K'iche'
301,34,3,Mujer,Mam
301,34,1,Mujer,Q'eqchi'
301,35,306,Hombre,
301,35,5,Hombre,Achi
301,35,1,Hombre,Akateka
301,35,30,Hombre,Kaqchiquel
301,35,3,Hombre,K'iche'
301,35,1,Hombre,Mam
301,35,332,Mujer,
301,35,5,Mujer,Achi
301,35,1,Mujer,Akateka
301,35,24,Mujer,Kaqchiquel
301,35,4,Mujer,K'iche'
301,35,1,Mujer,Mam
301,35,1,Mujer,Q'eqchi'
301,36,271,Hombre,
301,36,2,Hombre,Achi
301,36,1,Hombre,Chalchiteka
301,36,27,Hombre,Kaqchiquel
301,36,2,Hombre,K'iche'
301,36,2,Hombre,Mam
301,36,1,Hombre,Q'eqchi'
301,36,1,Hombre,Tz'utujil
301,36,322,Mujer,
301,36,1,Mujer,Achi
301,36,1,Mujer,Akateka
301,36,4,Mujer,Chalchiteka
301,36,2,Mujer,Ixil
301,36,22,Mujer,Kaqchiquel
301,36,1,Mujer,K'iche'
301,36,3,Mujer,Mam
301,36,1,Mujer,Q'eqchi'
301,37,262,Hombre,
301,37,1,Hombre,Achi
301,37,18,Hombre,Kaqchiquel
301,37,1,Hombre,K'iche'
301,37,2,Hombre,Mam
301,37,1,Hombre,Q'eqchi'
301,37,291,Mujer,
301,37,2,Mujer,Achi
301,37,1,Mujer,Akateka
301,37,2,Mujer,Chalchiteka
301,37,19,Mujer,Kaqchiquel
301,37,5,Mujer,K'iche'
301,37,2,Mujer,Mam
301,37,1,Mujer,Q'eqchi'
301,38,315,Hombre,
301,38,1,Hombre,Achi
301,38,2,Hombre,Chalchiteka
301,38,1,Hombre,Ixil
301,38,30,Hombre,Kaqchiquel
301,38,4,Hombre,K'iche'
301,38,2,Hombre,Mam
301,38,1,Hombre,Q'anjob'al
301,38,1,Hombre,Q'eqchi'
301,38,343,Mujer,
301,38,6,Mujer,Achi
301,38,1,Mujer,Akateka
301,38,4,Mujer,Chalchiteka
301,38,1,Mujer,Itza'
301,38,21,Mujer,Kaqchiquel
301,38,2,Mujer,K'iche'
301,38,1,Mujer,Mam
301,38,1,Mujer,Q'eqchi'
301,38,1,Mujer,Tz'utujil
301,39,267,Hombre,
301,39,1,Hombre,Achi
301,39,1,Hombre,Chalchiteka
301,39,2,Hombre,Ixil
301,39,14,Hombre,Kaqchiquel
301,39,4,Hombre,K'iche'
301,39,254,Mujer,
301,39,1,Mujer,Chalchiteka
301,39,23,Mujer,Kaqchiquel
301,39,1,Mujer,K'iche'
301,39,2,Mujer,Mam
301,40,290,Hombre,
301,40,2,Hombre,Achi
301,40,2,Hombre,Chalchiteka
301,40,24,Hombre,Kaqchiquel
301,40,3,Hombre,K'iche'
301,40,1,Hombre,Mam
301,40,1,Hombre,Q'eqchi'
301,40,1,Hombre,Tz'utujil
301,40,381,Mujer,
301,40,6,Mujer,Achi
301,40,1,Mujer,Chalchiteka
301,40,1,Mujer,Ixil
301,40,26,Mujer,Kaqchiquel
301,40,2,Mujer,K'iche'
301,40,1,Mujer,Mam
301,40,1,Mujer,Sakapulteka
301,40,2,Mujer,Tz'utujil
301,41,203,Hombre,
301,41,1,Hombre,Ixil
301,41,13,Hombre,Kaqchiquel
301,41,3,Hombre,K'iche'
301,41,1,Hombre,Mam
301,41,1,Hombre,Tz'utujil
301,41,217,Mujer,
301,41,1,Mujer,Chalchiteka
301,41,12,Mujer,Kaqchiquel
301,41,1,Mujer,K'iche'
301,41,1,Mujer,Mam
301,42,303,Hombre,
301,42,26,Hombre,Kaqchiquel
301,42,1,Hombre,K'iche'
301,42,304,Mujer,
301,42,1,Mujer,Achi
301,42,2,Mujer,Chalchiteka
301,42,3,Mujer,Ixil
301,42,24,Mujer,Kaqchiquel
301,42,1,Mujer,K'iche'
301,42,1,Mujer,Tz'utujil
301,43,204,Hombre,
301,43,5,Hombre,Achi
301,43,1,Hombre,Chalchiteka
301,43,2,Hombre,Ixil
301,43,16,Hombre,Kaqchiquel
301,43,1,Hombre,K'iche'
301,43,1,Hombre,Mam
301,43,237,Mujer,
301,43,1,Mujer,Chalchiteka
301,43,12,Mujer,Kaqchiquel
301,43,1,Mujer,K'iche'
301,43,1,Mujer,Mam
301,43,1,Mujer,Tz'utujil
301,44,185,Hombre,
301,44,1,Hombre,Chalchiteka
301,44,13,Hombre,Kaqchiquel
301,44,6,Hombre,K'iche'
301,44,203,Mujer,
301,44,1,Mujer,Akateka
301,44,20,Mujer,Kaqchiquel
301,44,2,Mujer,K'iche'
301,44,1,Mujer,Mam
301,44,3,Mujer,Q'eqchi'
301,45,225,Hombre,
301,45,1,Hombre,Achi
301,45,1,Hombre,Akateka
301,45,1,Hombre,Chalchiteka
301,45,1,Hombre,Chuj
301,45,1,Hombre,Ixil
301,45,15,Hombre,Kaqchiquel
301,45,2,Hombre,Tz'utujil
301,45,238,Mujer,
301,45,2,Mujer,Achi
301,45,1,Mujer,Chalchiteka
301,45,16,Mujer,Kaqchiquel
301,45,2,Mujer,K'iche'
301,45,1,Mujer,Q'eqchi'
301,45,1,Mujer,Tz'utujil
301,46,190,Hombre,
301,46,2,Hombre,Achi
301,46,2,Hombre,Ixil
301,46,9,Hombre,Kaqchiquel
301,46,2,Hombre,K'iche'
301,46,1,Hombre,Q'eqchi'
301,46,1,Hombre,Tz'utujil
301,46,229,Mujer,
301,46,1,Mujer,Achi
301,46,2,Mujer,Akateka
301,46,1,Mujer,Chuj
301,46,2,Mujer,Ixil
301,46,12,Mujer,Kaqchiquel
301,46,2,Mujer,K'iche'
301,46,1,Mujer,Mam
301,46,1,Mujer,Tz'utujil
301,47,173,Hombre,
301,47,2,Hombre,Achi
301,47,1,Hombre,Akateka
301,47,11,Hombre,Kaqchiquel
301,47,1,Hombre,K'iche'
301,47,1,Hombre,Mam
301,47,1,Hombre,Q'eqchi'
301,47,1,Hombre,Tz'utujil
301,47,224,Mujer,
301,47,3,Mujer,Achi
301,47,12,Mujer,Kaqchiquel
301,47,1,Mujer,K'iche'
301,47,1,Mujer,Mam
301,48,185,Hombre,
301,48,2,Hombre,Achi
301,48,1,Hombre,Akateka
301,48,1,Hombre,Chalchiteka
301,48,13,Hombre,Kaqchiquel
301,48,1,Hombre,K'iche'
301,48,1,Hombre,Q'anjob'al
301,48,1,Hombre,Q'eqchi'
301,48,239,Mujer,
301,48,1,Mujer,Achi
301,48,2,Mujer,Chalchiteka
301,48,2,Mujer,Ixil
301,48,20,Mujer,Kaqchiquel
301,48,4,Mujer,K'iche'
301,48,1,Mujer,Q'anjob'al
301,49,152,Hombre,
301,49,1,Hombre,Achi
301,49,1,Hombre,Akateka
301,49,2,Hombre,Chalchiteka
301,49,1,Hombre,Ixil
301,49,14,Hombre,Kaqchiquel
301,49,3,Hombre,K'iche'
301,49,2,Hombre,Mam
301,49,1,Hombre,Tz'utujil
301,49,198,Mujer,
301,49,1,Mujer,Akateka
301,49,9,Mujer,Kaqchiquel
301,49,4,Mujer,K'iche'
301,49,1,Mujer,Poqomam
301,50,218,Hombre,
301,50,4,Hombre,Achi
301,50,1,Hombre,Chalchiteka
301,50,1,Hombre,Ixil
301,50,15,Hombre,Kaqchiquel
301,50,1,Hombre,K'iche'
301,50,1,Hombre,Mam
301,50,1,Hombre,Tz'utujil
301,50,248,Mujer,
301,50,15,Mujer,Kaqchiquel
301,50,2,Mujer,K'iche'
301,51,152,Hombre,
301,51,1,Hombre,Achi
301,51,9,Hombre,Kaqchiquel
301,51,2,Hombre,K'iche'
301,51,171,Mujer,
301,51,3,Mujer,Achi
301,51,1,Mujer,Ixil
301,51,11,Mujer,Kaqchiquel
301,51,1,Mujer,Tz'utujil
301,52,206,Hombre,
301,52,3,Hombre,Achi
301,52,3,Hombre,Chalchiteka
301,52,14,Hombre,Kaqchiquel
301,52,1,Hombre,Mam
301,52,230,Mujer,
301,52,5,Mujer,Achi
301,52,1,Mujer,Awakateka
301,52,1,Mujer,Chalchiteka
301,52,21,Mujer,Kaqchiquel
301,52,3,Mujer,K'iche'
301,53,156,Hombre,
301,53,5,Hombre,Achi
301,53,1,Hombre,Akateka
301,53,1,Hombre,Chalchiteka
301,53,14,Hombre,Kaqchiquel
301,53,2,Hombre,K'iche'
301,53,1,Hombre,Mam
301,53,1,Hombre,Q'eqchi'
301,53,1,Hombre,Tz'utujil
301,53,208,Mujer,
301,53,2,Mujer,Achi
301,53,2,Mujer,Chalchiteka
301,53,15,Mujer,Kaqchiquel
301,53,1,Mujer,K'iche'
301,53,1,Mujer,Tz'utujil
301,54,163,Hombre,
301,54,2,Hombre,Achi
301,54,11,Hombre,Kaqchiquel
301,54,209,Mujer,
301,54,1,Mujer,Achi
301,54,1,Mujer,Ixil
301,54,5,Mujer,Kaqchiquel
301,54,2,Mujer,K'iche'
301,55,172,Hombre,
301,55,4,Hombre,Achi
301,55,1,Hombre,Chalchiteka
301,55,1,Hombre,Ixil
301,55,11,Hombre,Kaqchiquel
301,55,2,Hombre,K'iche'
301,55,1,Hombre,Mam
301,55,205,Mujer,
