MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP13||Comunidad Lingüística
201,11,2,Hombre,Chalchiteka
201,11,2,Hombre,K'iche'
201,11,1,Hombre,Q'eqchi'
201,11,208,Mujer,
201,11,1,Mujer,Ixil
201,11,2,Mujer,Kaqchiquel
201,11,1,Mujer,K'iche'
201,11,3,Mujer,Mam
201,11,1,Mujer,Poqomam
201,12,217,Hombre,
201,12,1,Hombre,Chalchiteka
201,12,1,Hombre,K'iche'
201,12,1,Hombre,Mam
201,12,202,Mujer,
201,12,2,Mujer,Chalchiteka
201,12,2,Mujer,Kaqchiquel
201,12,2,Mujer,K'iche'
201,13,220,Hombre,
201,13,2,Hombre,Kaqchiquel
201,13,2,Hombre,K'iche'
201,13,1,Hombre,Mam
201,13,1,Hombre,Q'eqchi'
201,13,192,Mujer,
201,13,1,Mujer,Kaqchiquel
201,13,1,Mujer,Mam
201,14,231,Hombre,
201,14,1,Hombre,Chalchiteka
201,14,2,Hombre,Kaqchiquel
201,14,4,Hombre,K'iche'
201,14,236,Mujer,
201,14,2,Mujer,Chalchiteka
201,14,3,Mujer,K'iche'
201,14,1,Mujer,Poqomam
201,15,232,Hombre,
201,15,1,Hombre,Kaqchiquel
201,15,4,Hombre,K'iche'
201,15,1,Hombre,Mam
201,15,242,Mujer,
201,15,2,Mujer,Chalchiteka
201,15,3,Mujer,Kaqchiquel
201,15,2,Mujer,K'iche'
201,15,1,Mujer,Q'eqchi'
201,16,238,Hombre,
201,16,1,Hombre,Chalchiteka
201,16,2,Hombre,Kaqchiquel
201,16,7,Hombre,K'iche'
201,16,1,Hombre,Q'eqchi'
201,16,232,Mujer,
201,16,1,Mujer,Ixil
201,16,1,Mujer,Kaqchiquel
201,16,3,Mujer,K'iche'
201,16,1,Mujer,Mam
201,16,1,Mujer,Poqomam
201,17,271,Hombre,
201,17,1,Hombre,Kaqchiquel
201,17,4,Hombre,K'iche'
201,17,1,Hombre,Mam
201,17,1,Hombre,Poqomchi'
201,17,1,Hombre,Q'eqchi'
201,17,249,Mujer,
201,17,2,Mujer,Kaqchiquel
201,17,1,Mujer,K'iche'
201,17,1,Mujer,Poqomchi'
201,17,1,Mujer,Q'eqchi'
201,18,249,Hombre,
201,18,5,Hombre,Chalchiteka
201,18,1,Hombre,Kaqchiquel
201,18,3,Hombre,K'iche'
201,18,1,Hombre,Poqomam
201,18,1,Hombre,Q'eqchi'
201,18,271,Mujer,
201,18,3,Mujer,Chalchiteka
201,18,2,Mujer,K'iche'
201,18,1,Mujer,Mam
201,18,1,Mujer,Q'anjob'al
201,19,247,Hombre,
201,19,2,Hombre,K'iche'
201,19,2,Hombre,Q'eqchi'
201,19,226,Mujer,
201,19,1,Mujer,Chalchiteka
201,19,5,Mujer,K'iche'
201,19,1,Mujer,Q'eqchi'
201,20,228,Hombre,
201,20,1,Hombre,Chalchiteka
201,20,2,Hombre,Kaqchiquel
201,20,4,Hombre,K'iche'
201,20,1,Hombre,Q'anjob'al
201,20,237,Mujer,
201,20,1,Mujer,Achi
201,20,5,Mujer,K'iche'
201,20,1,Mujer,Q'eqchi'
201,21,206,Hombre,
201,21,1,Hombre,Chalchiteka
201,21,1,Hombre,Kaqchiquel
201,21,2,Hombre,K'iche'
201,21,1,Hombre,Mam
201,21,224,Mujer,
201,21,2,Mujer,Chalchiteka
201,21,2,Mujer,Kaqchiquel
201,21,3,Mujer,K'iche'
201,21,1,Mujer,Mam
201,22,237,Hombre,
201,22,1,Hombre,Achi
201,22,1,Hombre,Chalchiteka
201,22,2,Hombre,Kaqchiquel
201,22,4,Hombre,K'iche'
201,22,1,Hombre,Poqomchi'
201,22,238,Mujer,
201,22,1,Mujer,Achi
201,22,1,Mujer,Awakateka
201,22,1,Mujer,Chalchiteka
201,22,5,Mujer,K'iche'
201,22,1,Mujer,Mam
201,23,224,Hombre,
201,23,1,Hombre,Achi
201,23,5,Hombre,K'iche'
201,23,1,Hombre,Q'eqchi'
201,23,265,Mujer,
201,23,3,Mujer,Chalchiteka
201,23,4,Mujer,K'iche'
201,23,1,Mujer,Q'eqchi'
201,24,209,Hombre,
201,24,4,Hombre,K'iche'
201,24,1,Hombre,Q'eqchi'
201,24,220,Mujer,
201,24,3,Mujer,K'iche'
201,24,1,Mujer,Q'eqchi'
201,25,240,Hombre,
201,25,1,Hombre,Achi
201,25,1,Hombre,Ch'orti'
201,25,2,Hombre,Kaqchiquel
201,25,3,Hombre,K'iche'
201,25,1,Hombre,Mam
201,25,1,Hombre,Poqomchi'
201,25,2,Hombre,Q'eqchi'
201,25,231,Mujer,
201,25,2,Mujer,Achi
201,25,1,Mujer,K'iche'
201,25,1,Mujer,Poqomam
201,25,1,Mujer,Poqomchi'
201,25,1,Mujer,Q'eqchi'
201,26,211,Hombre,
201,26,1,Hombre,Kaqchiquel
201,26,4,Hombre,K'iche'
201,26,205,Mujer,
201,26,2,Mujer,Chalchiteka
201,26,1,Mujer,Ixil
201,26,3,Mujer,Kaqchiquel
201,26,4,Mujer,K'iche'
201,26,1,Mujer,Mam
201,26,1,Mujer,Q'eqchi'
201,27,204,Hombre,
201,27,1,Hombre,Chalchiteka
201,27,1,Hombre,Kaqchiquel
201,27,2,Hombre,K'iche'
201,27,2,Hombre,Mam
201,27,225,Mujer,
201,27,2,Mujer,Achi
201,27,2,Mujer,Chalchiteka
201,27,2,Mujer,Kaqchiquel
201,27,4,Mujer,K'iche'
201,27,1,Mujer,Q'eqchi'
201,28,178,Hombre,
201,28,3,Hombre,Achi
201,28,3,Hombre,Chalchiteka
201,28,3,Hombre,Kaqchiquel
201,28,3,Hombre,K'iche'
201,28,1,Hombre,Q'eqchi'
201,28,220,Mujer,
201,28,4,Mujer,K'iche'
201,29,167,Hombre,
201,29,1,Hombre,Chalchiteka
201,29,1,Hombre,K'iche'
201,29,211,Mujer,
201,29,1,Mujer,Chalchiteka
201,29,3,Mujer,K'iche'
201,29,1,Mujer,Mam
201,30,217,Hombre,
201,30,1,Hombre,Achi
201,30,1,Hombre,Chalchiteka
201,30,2,Hombre,Kaqchiquel
201,30,2,Hombre,K'iche'
201,30,2,Hombre,Q'eqchi'
201,30,1,Hombre,Sakapulteka
201,30,212,Mujer,
201,30,1,Mujer,Chalchiteka
201,30,1,Mujer,Ixil
201,30,1,Mujer,Mam
201,31,161,Hombre,
201,31,1,Hombre,Jakalteko/Popti'
201,31,2,Hombre,K'iche'
201,31,170,Mujer,
201,31,2,Mujer,K'iche'
201,32,190,Hombre,
201,32,1,Hombre,Kaqchiquel
201,32,3,Hombre,K'iche'
201,32,1,Hombre,Mam
201,32,1,Hombre,Poqomchi'
201,32,201,Mujer,
201,32,1,Mujer,Kaqchiquel
201,32,1,Mujer,Mam
201,32,1,Mujer,Q'eqchi'
201,33,168,Hombre,
201,33,1,Hombre,Chalchiteka
201,33,1,Hombre,Q'anjob'al
201,33,2,Hombre,Q'eqchi'
201,33,199,Mujer,
201,33,2,Mujer,Chalchiteka
201,33,1,Mujer,K'iche'
201,33,1,Mujer,Mam
201,34,136,Hombre,
201,34,1,Hombre,Kaqchiquel
201,34,4,Hombre,K'iche'
201,34,195,Mujer,
201,34,1,Mujer,Achi
201,34,1,Mujer,Chalchiteka
201,34,2,Mujer,Kaqchiquel
201,34,6,Mujer,K'iche'
201,35,171,Hombre,
201,35,1,Hombre,Chalchiteka
201,35,2,Hombre,K'iche'
201,35,1,Hombre,Mam
201,35,204,Mujer,
201,35,1,Mujer,Achi
201,35,1,Mujer,Chalchiteka
201,35,1,Mujer,Kaqchiquel
201,35,1,Mujer,Mam
201,35,1,Mujer,Poqomchi'
201,35,1,Mujer,Q'eqchi'
201,36,173,Hombre,
201,36,1,Hombre,Chalchiteka
201,36,1,Hombre,Kaqchiquel
201,36,1,Hombre,K'iche'
201,36,1,Hombre,Q'eqchi'
201,36,191,Mujer,
201,36,1,Mujer,Chalchiteka
201,36,3,Mujer,K'iche'
201,37,147,Hombre,
201,37,2,Hombre,Kaqchiquel
201,37,3,Hombre,K'iche'
201,37,1,Hombre,Mam
201,37,1,Hombre,Poqomchi'
201,37,165,Mujer,
201,37,1,Mujer,Achi
201,37,1,Mujer,Chalchiteka
201,37,2,Mujer,K'iche'
201,38,187,Hombre,
201,38,6,Hombre,K'iche'
201,38,1,Hombre,Q'eqchi'
201,38,196,Mujer,
201,38,1,Mujer,Chalchiteka
201,38,2,Mujer,K'iche'
201,39,154,Hombre,
201,39,1,Hombre,Achi
201,39,1,Hombre,Chalchiteka
201,39,1,Hombre,Kaqchiquel
201,39,2,Hombre,K'iche'
201,39,165,Mujer,
201,39,1,Mujer,Chalchiteka
201,39,1,Mujer,K'iche'
201,39,1,Mujer,Poqomam
201,39,1,Mujer,Q'eqchi'
201,40,147,Hombre,
201,40,1,Hombre,Chalchiteka
201,40,1,Hombre,Kaqchiquel
201,40,2,Hombre,K'iche'
201,40,1,Hombre,Tz'utujil
201,40,201,Mujer,
201,40,1,Mujer,Awakateka
201,40,1,Mujer,Kaqchiquel
201,40,2,Mujer,K'iche'
201,40,1,Mujer,Mam
201,40,1,Mujer,Q'eqchi'
201,41,121,Hombre,
201,41,1,Hombre,Chalchiteka
201,41,1,Hombre,K'iche'
201,41,125,Mujer,
201,42,154,Hombre,
201,42,1,Hombre,Achi
201,42,6,Hombre,K'iche'
201,42,172,Mujer,
201,42,2,Mujer,Chalchiteka
201,42,5,Mujer,K'iche'
201,43,134,Hombre,
201,43,1,Hombre,Chalchiteka
201,43,1,Hombre,Kaqchiquel
201,43,1,Hombre,K'iche'
201,43,1,Hombre,Mam
201,43,143,Mujer,
201,43,2,Mujer,Chalchiteka
201,44,116,Hombre,
201,44,3,Hombre,K'iche'
201,44,137,Mujer,
201,44,2,Mujer,Chalchiteka
201,44,3,Mujer,K'iche'
201,45,104,Hombre,
201,45,1,Hombre,Kaqchiquel
201,45,1,Hombre,K'iche'
201,45,122,Mujer,
201,45,1,Mujer,K'iche'
201,45,1,Mujer,Q'eqchi'
201,46,102,Hombre,
201,46,1,Hombre,K'iche'
201,46,1,Hombre,Mam
201,46,102,Mujer,
201,46,1,Mujer,Chalchiteka
201,46,1,Mujer,Mam
201,47,100,Hombre,
201,47,1,Hombre,Kaqchiquel
201,47,2,Hombre,K'iche'
201,47,135,Mujer,
201,47,1,Mujer,Kaqchiquel
201,47,2,Mujer,K'iche'
201,48,116,Hombre,
201,48,1,Hombre,Achi
201,48,1,Hombre,K'iche'
201,48,1,Hombre,Q'eqchi'
201,48,114,Mujer,
201,48,1,Mujer,Chalchiteka
201,48,1,Mujer,Q'eqchi'
201,48,1,Mujer,Tz'utujil
201,49,106,Hombre,
201,49,1,Hombre,Achi
201,49,1,Hombre,K'iche'
201,49,1,Hombre,Poqomam
201,49,103,Mujer,
201,49,1,Mujer,K'iche'
201,49,1,Mujer,Q'eqchi'
201,50,111,Hombre,
201,50,2,Hombre,Kaqchiquel
201,50,1,Hombre,Q'eqchi'
201,50,115,Mujer,
201,50,1,Mujer,Kaqchiquel
201,50,1,Mujer,K'iche'
201,51,92,Hombre,
201,51,2,Hombre,K'iche'
201,51,95,Mujer,
201,52,88,Hombre,
201,52,1,Hombre,Kaqchiquel
201,52,1,Hombre,K'iche'
201,52,123,Mujer,
201,52,1,Mujer,Chalchiteka
201,52,1,Mujer,Q'eqchi'
201,53,78,Hombre,
201,53,117,Mujer,
201,53,1,Mujer,K'iche'
201,54,106,Hombre,
201,54,1,Hombre,K'iche'
201,54,1,Hombre,Q'eqchi'
201,54,105,Mujer,
201,54,1,Mujer,Chalchiteka
201,55,106,Hombre,
201,55,2,Hombre,K'iche'
201,55,123,Mujer,
201,55,2,Mujer,K'iche'
201,55,1,Mujer,Poqomchi'
201,56,88,Hombre,
201,56,1,Hombre,Chalchiteka
201,56,102,Mujer,
201,56,1,Mujer,Achi
201,56,1,Mujer,K'iche'
201,57,87,Hombre,
201,57,110,Mujer,
201,57,1,Mujer,Chalchiteka
201,58,108,Hombre,
201,58,1,Hombre,Q'eqchi'
201,58,117,Mujer,
201,58,1,Mujer,Chalchiteka
201,58,2,Mujer,Q'eqchi'
201,59,78,Hombre,
201,59,79,Mujer,
201,59,1,Mujer,K'iche'
201,60,99,Hombre,
201,60,1,Hombre,Chalchiteka
201,60,1,Hombre,K'iche'
201,60,113,Mujer,
201,60,2,Mujer,Achi
201,60,2,Mujer,K'iche'
201,61,52,Hombre,
201,61,86,Mujer,
201,61,1,Mujer,Kaqchiquel
201,62,66,Hombre,
201,62,2,Hombre,Q'eqchi'
201,62,94,Mujer,
201,63,87,Hombre,
201,63,89,Mujer,
201,64,80,Hombre,
201,64,1,Hombre,Chalchiteka
201,64,80,Mujer,
201,64,1,Mujer,Achi
201,65,74,Hombre,
201,65,82,Mujer,
201,66,76,Hombre,
201,66,58,Mujer,
201,67,67,Hombre,
201,67,1,Hombre,K'iche'
201,67,61,Mujer,
201,68,71,Hombre,
201,68,62,Mujer,
201,69,51,Hombre,
201,69,1,Hombre,Kaqchiquel
201,69,1,Hombre,K'iche'
201,69,41,Mujer,
201,70,55,Hombre,
201,70,1,Hombre,K'iche'
201,70,57,Mujer,
201,71,42,Hombre,
201,71,1,Hombre,Chalchiteka
201,71,32,Mujer,
201,72,44,Hombre,
201,72,55,Mujer,
201,73,43,Hombre,
201,73,41,Mujer,
201,74,41,Hombre,
201,74,42,Mujer,
201,74,1,Mujer,Chalchiteka
201,74,1,Mujer,Q'eqchi'
201,75,45,Hombre,
201,75,43,Mujer,
201,76,35,Hombre,
201,76,45,Mujer,
201,77,25,Hombre,
201,77,1,Hombre,Kaqchiquel
201,77,26,Mujer,
201,78,34,Hombre,
201,78,33,Mujer,
201,78,1,Mujer,Kaqchiquel
201,79,34,Hombre,
201,79,18,Mujer,
201,79,1,Mujer,Chalchiteka
201,80,28,Hombre,
201,80,31,Mujer,
201,80,1,Mujer,Q'eqchi'
201,81,29,Hombre,
201,81,18,Mujer,
201,82,15,Hombre,
201,82,23,Mujer,
201,83,19,Hombre,
201,83,17,Mujer,
201,83,1,Mujer,K'iche'
201,84,18,Hombre,
201,84,1,Hombre,Chalchiteka
201,84,1,Hombre,K'iche'
201,84,10,Mujer,
201,85,21,Hombre,
201,85,18,Mujer,
201,86,13,Hombre,
201,86,17,Mujer,
201,87,15,Hombre,
201,87,12,Mujer,
201,88,16,Hombre,
201,88,10,Mujer,
201,88,1,Mujer,Poqomchi'
201,89,13,Hombre,
201,89,1,Hombre,Chalchiteka
201,89,10,Mujer,
201,90,13,Hombre,
201,90,9,Mujer,
201,91,8,Hombre,
201,91,5,Mujer,
201,92,8,Hombre,
201,92,5,Mujer,
201,93,5,Hombre,
201,93,4,Mujer,
201,94,1,Hombre,
201,94,10,Mujer,
201,95,2,Hombre,
201,95,1,Mujer,
201,96,4,Hombre,
201,96,4,Mujer,
201,97,4,Hombre,
201,97,2,Mujer,
201,98,2,Hombre,
201,98,2,Mujer,
201,100,1,Mujer,
201,101,1,Hombre,
201,104,1,Hombre,
202,0,86,Hombre,
202,0,1,Hombre,Chalchiteka
202,0,107,Mujer,
202,1,104,Hombre,
202,1,1,Hombre,Poqomchi'
202,1,1,Hombre,Q'eqchi'
202,1,129,Mujer,
202,1,1,Mujer,Chalchiteka
202,1,1,Mujer,Poqomchi'
202,2,105,Hombre,
202,2,123,Mujer,
202,2,1,Mujer,Achi
202,2,1,Mujer,Chalchiteka
202,3,124,Hombre,
202,3,1,Hombre,Poqomchi'
202,3,1,Hombre,Q'eqchi'
202,3,99,Mujer,
202,3,1,Mujer,Chalchiteka
202,3,1,Mujer,Poqomchi'
202,4,137,Hombre,
202,4,142,Mujer,
202,4,1,Mujer,Chalchiteka
202,4,1,Mujer,Q'eqchi'
202,5,118,Hombre,
202,5,1,Hombre,Chalchiteka
202,5,1,Hombre,Kaqchiquel
202,5,2,Hombre,Poqomchi'
202,5,110,Mujer,
202,6,140,Hombre,
202,6,1,Hombre,Achi
202,6,1,Hombre,Chalchiteka
202,6,1,Hombre,Mam
202,6,105,Mujer,
202,6,1,Mujer,Achi
202,6,1,Mujer,Chalchiteka
202,6,1,Mujer,Q'eqchi'
202,7,143,Hombre,
202,7,1,Hombre,Chalchiteka
202,7,110,Mujer,
202,7,1,Mujer,Achi
202,8,103,Hombre,
202,8,3,Hombre,Chalchiteka
202,8,114,Mujer,
202,8,1,Mujer,Chalchiteka
202,8,1,Mujer,Poqomchi'
202,9,115,Hombre,
202,9,1,Hombre,Q'eqchi'
202,9,91,Mujer,
202,10,121,Hombre,
202,10,2,Hombre,Chalchiteka
202,10,1,Hombre,Kaqchiquel
202,10,1,Hombre,K'iche'
202,10,1,Hombre,Poqomchi'
202,10,3,Hombre,Q'eqchi'
202,10,124,Mujer,
202,11,104,Hombre,
202,11,1,Hombre,Poqomchi'
202,11,1,Hombre,Q'eqchi'
202,11,99,Mujer,
202,12,143,Hombre,
202,12,1,Hombre,Mam
202,12,1,Hombre,Q'eqchi'
202,12,132,Mujer,
202,12,2,Mujer,Chalchiteka
202,12,1,Mujer,Kaqchiquel
202,13,99,Hombre,
202,13,117,Mujer,
202,13,3,Mujer,Chalchiteka
202,13,1,Mujer,K'iche'
202,14,139,Hombre,
202,14,1,Hombre,K'iche'
202,14,114,Mujer,
202,14,1,Mujer,Kaqchiquel
202,15,118,Hombre,
202,15,1,Hombre,K'iche'
202,15,1,Hombre,Q'eqchi'
202,15,111,Mujer,
202,15,1,Mujer,K'iche'
202,15,1,Mujer,Mam
202,16,116,Hombre,
202,16,104,Mujer,
202,17,141,Hombre,
202,17,1,Hombre,Chalchiteka
202,17,1,Hombre,Q'eqchi'
202,17,114,Mujer,
202,17,1,Mujer,Chalchiteka
202,17,1,Mujer,Q'eqchi'
202,18,142,Hombre,
202,18,1,Hombre,Q'eqchi'
202,18,140,Mujer,
202,18,1,Mujer,Achi
202,18,1,Mujer,Chalchiteka
202,19,114,Hombre,
202,19,117,Mujer,
202,20,116,Hombre,
202,20,113,Mujer,
202,20,1,Mujer,Q'eqchi'
202,21,109,Hombre,
202,21,1,Hombre,Chalchiteka
202,21,109,Mujer,
202,21,1,Mujer,Poqomchi'
202,22,108,Hombre,
202,22,118,Mujer,
202,22,1,Mujer,Chalchiteka
202,22,1,Mujer,Poqomchi'
202,23,105,Hombre,
202,23,111,Mujer,
202,23,3,Mujer,Chalchiteka
202,24,98,Hombre,
202,24,1,Hombre,Achi
202,24,1,Hombre,Poqomchi'
202,24,1,Hombre,Q'eqchi'
202,24,130,Mujer,
202,24,1,Mujer,Poqomchi'
202,24,1,Mujer,Q'eqchi'
202,25,120,Hombre,
202,25,2,Hombre,Poqomchi'
202,25,1,Hombre,Q'eqchi'
202,25,108,Mujer,
202,25,2,Mujer,Q'eqchi'
202,26,86,Hombre,
202,26,130,Mujer,
202,26,2,Mujer,Chalchiteka
202,26,1,Mujer,K'iche'
202,27,87,Hombre,
202,27,1,Hombre,K'iche'
202,27,1,Hombre,Mam
202,27,3,Hombre,Q'eqchi'
202,27,103,Mujer,
202,28,93,Hombre,
202,28,1,Hombre,Chalchiteka
202,28,91,Mujer,
202,28,1,Mujer,Poqomchi'
202,29,85,Hombre,
202,29,93,Mujer,
202,29,1,Mujer,Achi
202,30,84,Hombre,
202,30,1,Hombre,Q'eqchi'
202,30,109,Mujer,
202,31,66,Hombre,
202,31,78,Mujer,
202,32,68,Hombre,
202,32,1,Hombre,Achi
202,32,1,Hombre,Chalchiteka
202,32,1,Hombre,Q'eqchi'
202,32,95,Mujer,
202,33,78,Hombre,
202,33,1,Hombre,Chalchiteka
202,33,81,Mujer,
202,33,1,Mujer,Poqomchi'
202,34,72,Hombre,
202,34,66,Mujer,
202,34,1,Mujer,Achi
202,35,65,Hombre,
202,35,1,Hombre,Achi
202,35,80,Mujer,
202,35,1,Mujer,Chalchiteka
202,35,1,Mujer,K'iche'
202,36,69,Hombre,
202,36,89,Mujer,
202,36,1,Mujer,Q'eqchi'
202,37,59,Hombre,
202,37,83,Mujer,
202,37,1,Mujer,Achi
202,38,65,Hombre,
202,38,1,Hombre,Poqomchi'
202,38,86,Mujer,
202,38,1,Mujer,Chalchiteka
202,39,69,Hombre,
202,39,1,Hombre,Q'eqchi'
202,39,67,Mujer,
202,39,1,Mujer,Kaqchiquel
202,39,1,Mujer,K'iche'
202,40,60,Hombre,
202,40,1,Hombre,K'iche'
202,40,72,Mujer,
202,41,53,Hombre,
202,41,65,Mujer,
202,41,1,Mujer,Chalchiteka
202,41,1,Mujer,Q'eqchi'
202,42,63,Hombre,
202,42,62,Mujer,
202,42,2,Mujer,Q'eqchi'
202,43,67,Hombre,
202,43,1,Hombre,K'iche'
202,43,67,Mujer,
202,43,1,Mujer,Chalchiteka
202,44,59,Hombre,
202,44,49,Mujer,
202,44,1,Mujer,Q'eqchi'
202,45,63,Hombre,
202,45,71,Mujer,
202,45,2,Mujer,Chalchiteka
202,46,39,Hombre,
202,46,1,Hombre,Chalchiteka
202,46,1,Hombre,Q'eqchi'
202,46,51,Mujer,
202,47,53,Hombre,
202,47,1,Hombre,Chalchiteka
202,47,74,Mujer,
202,48,44,Hombre,
202,48,1,Hombre,Achi
202,48,1,Hombre,Chalchiteka
202,48,64,Mujer,
202,49,48,Hombre,
202,49,40,Mujer,
202,50,52,Hombre,
202,50,1,Hombre,Q'eqchi'
202,50,58,Mujer,
202,50,1,Mujer,Chalchiteka
202,50,1,Mujer,K'iche'
202,50,1,Mujer,Q'eqchi'
202,51,48,Hombre,
202,51,42,Mujer,
202,52,59,Hombre,
202,52,55,Mujer,
202,52,1,Mujer,Chalchiteka
202,53,50,Hombre,
202,53,61,Mujer,
202,53,1,Mujer,K'iche'
202,54,49,Hombre,
202,54,1,Hombre,Achi
202,54,57,Mujer,
202,54,1,Mujer,Mam
202,55,43,Hombre,
202,55,60,Mujer,
202,56,40,Hombre,
202,56,52,Mujer,
202,57,37,Hombre,
202,57,43,Mujer,
202,58,59,Hombre,
202,58,1,Hombre,Poqomchi'
202,58,65,Mujer,
202,58,1,Mujer,Mam
202,59,40,Hombre,
202,59,31,Mujer,
202,59,1,Mujer,Akateka
202,59,1,Mujer,Mam
202,60,55,Hombre,
202,60,1,Hombre,Q'eqchi'
202,60,43,Mujer,
202,61,31,Hombre,
202,61,35,Mujer,
202,61,1,Mujer,Poqomchi'
202,62,36,Hombre,
202,62,36,Mujer,
202,63,42,Hombre,
202,63,37,Mujer,
202,64,40,Hombre,
202,64,40,Mujer,
202,64,1,Mujer,Chalchiteka
202,64,1,Mujer,Q'eqchi'
202,65,30,Hombre,
202,65,1,Hombre,Achi
202,65,49,Mujer,
202,66,47,Hombre,
202,66,1,Hombre,Q'eqchi'
202,66,47,Mujer,
202,67,45,Hombre,
202,67,30,Mujer,
202,68,42,Hombre,
202,68,33,Mujer,
202,69,25,Hombre,
202,69,1,Hombre,Poqomchi'
202,69,25,Mujer,
202,69,1,Mujer,Achi
202,70,32,Hombre,
202,70,1,Hombre,Chalchiteka
202,70,16,Mujer,
202,71,21,Hombre,
202,71,20,Mujer,
202,72,30,Hombre,
202,72,27,Mujer,
202,72,1,Mujer,Chalchiteka
202,73,25,Hombre,
202,73,20,Mujer,
202,74,30,Hombre,
202,74,30,Mujer,
202,75,25,Hombre,
202,75,27,Mujer,
202,76,21,Hombre,
202,76,15,Mujer,
202,77,21,Hombre,
202,77,23,Mujer,
202,78,21,Hombre,
202,78,21,Mujer,
202,79,19,Hombre,
202,79,15,Mujer,
202,80,29,Hombre,
202,80,1,Hombre,Kaqchiquel
202,80,15,Mujer,
202,81,16,Hombre,
202,81,7,Mujer,
202,82,9,Hombre,
202,82,13,Mujer,
202,83,8,Hombre,
202,83,11,Mujer,
202,84,10,Hombre,
202,84,7,Mujer,
202,85,17,Hombre,
202,85,6,Mujer,
202,86,15,Hombre,
202,86,9,Mujer,
202,87,5,Hombre,
202,87,8,Mujer,
202,88,8,Hombre,
202,88,7,Mujer,
202,89,7,Hombre,
202,89,5,Mujer,
