MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP13||Comunidad Lingüística
101,1,2,Mujer,Akateka
101,1,1,Mujer,Awakateka
101,1,9,Mujer,Chalchiteka
101,1,2,Mujer,Chuj
101,1,6,Mujer,Ixil
101,1,1,Mujer,Jakalteko/Popti'
101,1,106,Mujer,Kaqchiquel
101,1,152,Mujer,K'iche'
101,1,50,Mujer,Mam
101,1,4,Mujer,Poqomam
101,1,6,Mujer,Poqomchi'
101,1,3,Mujer,Q'anjob'al
101,1,55,Mujer,Q'eqchi'
101,1,3,Mujer,Sakapulteka
101,1,2,Mujer,Sipakapense
101,1,2,Mujer,Tz'utujil
101,2,6834,Hombre,
101,2,20,Hombre,Achi
101,2,2,Hombre,Akateka
101,2,15,Hombre,Chalchiteka
101,2,1,Hombre,Ch'orti'
101,2,2,Hombre,Chuj
101,2,2,Hombre,Itza'
101,2,4,Hombre,Ixil
101,2,1,Hombre,Jakalteko/Popti'
101,2,128,Hombre,Kaqchiquel
101,2,172,Hombre,K'iche'
101,2,36,Hombre,Mam
101,2,5,Hombre,Poqomchi'
101,2,7,Hombre,Q'anjob'al
101,2,61,Hombre,Q'eqchi'
101,2,5,Hombre,Sakapulteka
101,2,3,Hombre,Sipakapense
101,2,1,Hombre,Tektiteka
101,2,6,Hombre,Tz'utujil
101,2,3,Hombre,Uspanteka
101,2,6868,Mujer,
101,2,16,Mujer,Achi
101,2,3,Mujer,Akateka
101,2,1,Mujer,Awakateka
101,2,19,Mujer,Chalchiteka
101,2,1,Mujer,Chuj
101,2,4,Mujer,Ixil
101,2,1,Mujer,Jakalteko/Popti'
101,2,143,Mujer,Kaqchiquel
101,2,151,Mujer,K'iche'
101,2,44,Mujer,Mam
101,2,2,Mujer,Poqomam
101,2,11,Mujer,Poqomchi'
101,2,2,Mujer,Q'anjob'al
101,2,52,Mujer,Q'eqchi'
101,2,3,Mujer,Sakapulteka
101,2,3,Mujer,Sipakapense
101,2,1,Mujer,Tektiteka
101,2,2,Mujer,Tz'utujil
101,2,3,Mujer,Uspanteka
101,3,7205,Hombre,
101,3,22,Hombre,Achi
101,3,3,Hombre,Akateka
101,3,4,Hombre,Awakateka
101,3,16,Hombre,Chalchiteka
101,3,2,Hombre,Ch'orti'
101,3,2,Hombre,Chuj
101,3,7,Hombre,Ixil
101,3,120,Hombre,Kaqchiquel
101,3,164,Hombre,K'iche'
101,3,30,Hombre,Mam
101,3,2,Hombre,Poqomam
101,3,10,Hombre,Poqomchi'
101,3,12,Hombre,Q'anjob'al
101,3,55,Hombre,Q'eqchi'
101,3,2,Hombre,Sakapulteka
101,3,2,Hombre,Sipakapense
101,3,6,Hombre,Tz'utujil
101,3,4,Hombre,Uspanteka
101,3,6965,Mujer,
101,3,17,Mujer,Achi
101,3,4,Mujer,Akateka
101,3,1,Mujer,Awakateka
101,3,14,Mujer,Chalchiteka
101,3,1,Mujer,Chuj
101,3,7,Mujer,Ixil
101,3,143,Mujer,Kaqchiquel
101,3,153,Mujer,K'iche'
101,3,46,Mujer,Mam
101,3,2,Mujer,Poqomam
101,3,7,Mujer,Poqomchi'
101,3,9,Mujer,Q'anjob'al
101,3,55,Mujer,Q'eqchi'
101,3,3,Mujer,Sakapulteka
101,3,3,Mujer,Sipakapense
101,3,2,Mujer,Tz'utujil
101,3,2,Mujer,Uspanteka
101,4,7059,Hombre,
101,4,22,Hombre,Achi
101,4,4,Hombre,Akateka
101,4,4,Hombre,Awakateka
101,4,7,Hombre,Chalchiteka
101,4,1,Hombre,Ch'orti'
101,4,4,Hombre,Ixil
101,4,130,Hombre,Kaqchiquel
101,4,165,Hombre,K'iche'
101,4,38,Hombre,Mam
101,4,2,Hombre,Poqomam
101,4,9,Hombre,Poqomchi'
101,4,8,Hombre,Q'anjob'al
101,4,60,Hombre,Q'eqchi'
101,4,2,Hombre,Sakapulteka
101,4,3,Hombre,Sipakapense
101,4,3,Hombre,Tz'utujil
101,4,2,Hombre,Uspanteka
101,4,6799,Mujer,
101,4,19,Mujer,Achi
101,4,3,Mujer,Akateka
101,4,2,Mujer,Awakateka
101,4,16,Mujer,Chalchiteka
101,4,1,Mujer,Chuj
101,4,7,Mujer,Ixil
101,4,2,Mujer,Jakalteko/Popti'
101,4,120,Mujer,Kaqchiquel
101,4,183,Mujer,K'iche'
101,4,36,Mujer,Mam
101,4,5,Mujer,Poqomam
101,4,10,Mujer,Poqomchi'
101,4,5,Mujer,Q'anjob'al
101,4,45,Mujer,Q'eqchi'
101,4,4,Mujer,Sakapulteka
101,4,3,Mujer,Sipakapense
101,4,7,Mujer,Tz'utujil
101,4,4,Mujer,Uspanteka
101,5,6811,Hombre,
101,5,22,Hombre,Achi
101,5,3,Hombre,Akateka
101,5,2,Hombre,Awakateka
101,5,19,Hombre,Chalchiteka
101,5,5,Hombre,Chuj
101,5,7,Hombre,Ixil
101,5,1,Hombre,Jakalteko/Popti'
101,5,142,Hombre,Kaqchiquel
101,5,147,Hombre,K'iche'
101,5,36,Hombre,Mam
101,5,3,Hombre,Poqomam
101,5,13,Hombre,Poqomchi'
101,5,5,Hombre,Q'anjob'al
101,5,46,Hombre,Q'eqchi'
101,5,2,Hombre,Sakapulteka
101,5,1,Hombre,Sipakapense
101,5,4,Hombre,Tz'utujil
101,5,2,Hombre,Uspanteka
101,5,6789,Mujer,
101,5,16,Mujer,Achi
101,5,2,Mujer,Akateka
101,5,3,Mujer,Awakateka
101,5,14,Mujer,Chalchiteka
101,5,11,Mujer,Ixil
101,5,139,Mujer,Kaqchiquel
101,5,149,Mujer,K'iche'
101,5,35,Mujer,Mam
101,5,1,Mujer,Poqomam
101,5,11,Mujer,Poqomchi'
101,5,9,Mujer,Q'anjob'al
101,5,38,Mujer,Q'eqchi'
101,5,4,Mujer,Sakapulteka
101,5,1,Mujer,Sipakapense
101,5,4,Mujer,Tz'utujil
101,5,5,Mujer,Uspanteka
101,6,6866,Hombre,
101,6,13,Hombre,Achi
101,6,3,Hombre,Akateka
101,6,1,Hombre,Awakateka
101,6,12,Hombre,Chalchiteka
101,6,1,Hombre,Chuj
101,6,2,Hombre,Ixil
101,6,143,Hombre,Kaqchiquel
101,6,156,Hombre,K'iche'
101,6,31,Hombre,Mam
101,6,3,Hombre,Poqomam
101,6,12,Hombre,Poqomchi'
101,6,9,Hombre,Q'anjob'al
101,6,35,Hombre,Q'eqchi'
101,6,7,Hombre,Sakapulteka
101,6,1,Hombre,Sipakapense
101,6,4,Hombre,Tz'utujil
101,6,6746,Mujer,
101,6,25,Mujer,Achi
101,6,3,Mujer,Akateka
101,6,9,Mujer,Chalchiteka
101,6,7,Mujer,Ixil
101,6,97,Mujer,Kaqchiquel
101,6,148,Mujer,K'iche'
101,6,42,Mujer,Mam
101,6,1,Mujer,Poqomam
101,6,6,Mujer,Poqomchi'
101,6,8,Mujer,Q'anjob'al
101,6,36,Mujer,Q'eqchi'
101,6,2,Mujer,Sakapulteka
101,6,3,Mujer,Tz'utujil
101,7,6762,Hombre,
101,7,19,Hombre,Achi
101,7,2,Hombre,Akateka
101,7,1,Hombre,Awakateka
101,7,12,Hombre,Chalchiteka
101,7,1,Hombre,Ch'orti'
101,7,11,Hombre,Ixil
101,7,130,Hombre,Kaqchiquel
101,7,162,Hombre,K'iche'
101,7,44,Hombre,Mam
101,7,6,Hombre,Poqomchi'
101,7,4,Hombre,Q'anjob'al
101,7,48,Hombre,Q'eqchi'
101,7,6,Hombre,Sakapulteka
101,7,5,Hombre,Sipakapense
101,7,5,Hombre,Tz'utujil
101,7,1,Hombre,Uspanteka
101,7,6667,Mujer,
101,7,14,Mujer,Achi
101,7,2,Mujer,Akateka
101,7,2,Mujer,Awakateka
101,7,7,Mujer,Chalchiteka
101,7,5,Mujer,Ixil
101,7,136,Mujer,Kaqchiquel
101,7,159,Mujer,K'iche'
101,7,39,Mujer,Mam
101,7,3,Mujer,Poqomam
101,7,8,Mujer,Poqomchi'
101,7,4,Mujer,Q'anjob'al
101,7,51,Mujer,Q'eqchi'
101,7,2,Mujer,Sakapulteka
101,7,1,Mujer,Sipakapense
101,7,1,Mujer,Tektiteka
101,7,5,Mujer,Tz'utujil
101,7,2,Mujer,Uspanteka
101,8,6877,Hombre,
101,8,17,Hombre,Achi
101,8,6,Hombre,Akateka
101,8,1,Hombre,Awakateka
101,8,13,Hombre,Chalchiteka
101,8,1,Hombre,Itza'
101,8,6,Hombre,Ixil
101,8,1,Hombre,Jakalteko/Popti'
101,8,133,Hombre,Kaqchiquel
101,8,150,Hombre,K'iche'
101,8,31,Hombre,Mam
101,8,5,Hombre,Poqomam
101,8,9,Hombre,Poqomchi'
101,8,10,Hombre,Q'anjob'al
101,8,49,Hombre,Q'eqchi'
101,8,4,Hombre,Sakapulteka
101,8,1,Hombre,Sipakapense
101,8,7,Hombre,Tz'utujil
101,8,3,Hombre,Uspanteka
101,8,6665,Mujer,
101,8,13,Mujer,Achi
101,8,2,Mujer,Akateka
101,8,1,Mujer,Awakateka
101,8,10,Mujer,Chalchiteka
101,8,1,Mujer,Chuj
101,8,5,Mujer,Ixil
101,8,128,Mujer,Kaqchiquel
101,8,154,Mujer,K'iche'
101,8,30,Mujer,Mam
101,8,1,Mujer,Mopan
101,8,6,Mujer,Poqomchi'
101,8,4,Mujer,Q'anjob'al
101,8,44,Mujer,Q'eqchi'
101,8,4,Mujer,Sakapulteka
101,8,2,Mujer,Sipakapense
101,8,6,Mujer,Tz'utujil
101,8,1,Mujer,Uspanteka
101,9,6806,Hombre,
101,9,19,Hombre,Achi
101,9,4,Hombre,Akateka
101,9,15,Hombre,Chalchiteka
101,9,1,Hombre,Ch'orti'
101,9,6,Hombre,Ixil
101,9,145,Hombre,Kaqchiquel
101,9,149,Hombre,K'iche'
101,9,26,Hombre,Mam
101,9,1,Hombre,Mopan
101,9,1,Hombre,Poqomam
101,9,8,Hombre,Poqomchi'
101,9,2,Hombre,Q'anjob'al
101,9,33,Hombre,Q'eqchi'
101,9,6,Hombre,Sakapulteka
101,9,2,Hombre,Sipakapense
101,9,7,Hombre,Tz'utujil
101,9,1,Hombre,Uspanteka
101,9,6841,Mujer,
101,9,18,Mujer,Achi
101,9,2,Mujer,Akateka
101,9,15,Mujer,Chalchiteka
101,9,1,Mujer,Itza'
101,9,7,Mujer,Ixil
101,9,136,Mujer,Kaqchiquel
101,9,158,Mujer,K'iche'
101,9,30,Mujer,Mam
101,9,6,Mujer,Poqomchi'
101,9,7,Mujer,Q'anjob'al
101,9,44,Mujer,Q'eqchi'
101,9,2,Mujer,Sakapulteka
101,9,2,Mujer,Sipakapense
101,9,4,Mujer,Tz'utujil
101,9,1,Mujer,Uspanteka
101,10,7099,Hombre,
101,10,11,Hombre,Achi
101,10,1,Hombre,Awakateka
101,10,7,Hombre,Chalchiteka
101,10,1,Hombre,Chuj
101,10,7,Hombre,Ixil
101,10,1,Hombre,Jakalteko/Popti'
101,10,151,Hombre,Kaqchiquel
101,10,144,Hombre,K'iche'
101,10,25,Hombre,Mam
101,10,4,Hombre,Poqomam
101,10,10,Hombre,Poqomchi'
101,10,7,Hombre,Q'anjob'al
101,10,44,Hombre,Q'eqchi'
101,10,3,Hombre,Sakapulteka
101,10,2,Hombre,Sipakapense
101,10,4,Hombre,Tz'utujil
101,10,1,Hombre,Uspanteka
101,10,6860,Mujer,
101,10,23,Mujer,Achi
101,10,1,Mujer,Akateka
101,10,10,Mujer,Chalchiteka
101,10,1,Mujer,Itza'
101,10,5,Mujer,Ixil
101,10,1,Mujer,Jakalteko/Popti'
101,10,127,Mujer,Kaqchiquel
101,10,157,Mujer,K'iche'
101,10,37,Mujer,Mam
101,10,1,Mujer,Mopan
101,10,5,Mujer,Poqomam
101,10,12,Mujer,Poqomchi'
101,10,5,Mujer,Q'anjob'al
101,10,37,Mujer,Q'eqchi'
101,10,3,Mujer,Sakapulteka
101,10,5,Mujer,Sipakapense
101,10,5,Mujer,Tz'utujil
101,10,2,Mujer,Uspanteka
101,11,6586,Hombre,
101,11,12,Hombre,Achi
101,11,3,Hombre,Akateka
101,11,15,Hombre,Chalchiteka
101,11,1,Hombre,Ch'orti'
101,11,1,Hombre,Itza'
101,11,9,Hombre,Ixil
101,11,1,Hombre,Jakalteko/Popti'
101,11,103,Hombre,Kaqchiquel
101,11,143,Hombre,K'iche'
101,11,30,Hombre,Mam
101,11,1,Hombre,Poqomam
101,11,11,Hombre,Poqomchi'
101,11,2,Hombre,Q'anjob'al
101,11,26,Hombre,Q'eqchi'
101,11,3,Hombre,Sakapulteka
101,11,5,Hombre,Sipakapense
101,11,6,Hombre,Tz'utujil
101,11,1,Hombre,Uspanteka
101,11,6532,Mujer,
101,11,19,Mujer,Achi
101,11,2,Mujer,Awakateka
101,11,8,Mujer,Chalchiteka
101,11,1,Mujer,Ch'orti'
101,11,7,Mujer,Ixil
101,11,134,Mujer,Kaqchiquel
101,11,134,Mujer,K'iche'
101,11,24,Mujer,Mam
101,11,1,Mujer,Mopan
101,11,2,Mujer,Poqomam
101,11,5,Mujer,Poqomchi'
101,11,7,Mujer,Q'anjob'al
101,11,42,Mujer,Q'eqchi'
101,11,5,Mujer,Sakapulteka
101,11,2,Mujer,Sipakapense
101,11,1,Mujer,Tz'utujil
101,11,3,Mujer,Uspanteka
101,12,7095,Hombre,
101,12,18,Hombre,Achi
101,12,4,Hombre,Akateka
101,12,11,Hombre,Chalchiteka
101,12,5,Hombre,Chuj
101,12,5,Hombre,Ixil
101,12,1,Hombre,Jakalteko/Popti'
101,12,135,Hombre,Kaqchiquel
101,12,174,Hombre,K'iche'
101,12,37,Hombre,Mam
101,12,3,Hombre,Poqomam
101,12,5,Hombre,Poqomchi'
101,12,7,Hombre,Q'anjob'al
101,12,30,Hombre,Q'eqchi'
101,12,5,Hombre,Sakapulteka
101,12,1,Hombre,Tektiteka
101,12,3,Hombre,Tz'utujil
101,12,1,Hombre,Uspanteka
101,12,6744,Mujer,
101,12,19,Mujer,Achi
101,12,3,Mujer,Akateka
101,12,3,Mujer,Awakateka
101,12,14,Mujer,Chalchiteka
101,12,2,Mujer,Ch'orti'
101,12,2,Mujer,Chuj
101,12,1,Mujer,Itza'
101,12,7,Mujer,Ixil
101,12,1,Mujer,Jakalteko/Popti'
101,12,137,Mujer,Kaqchiquel
101,12,145,Mujer,K'iche'
101,12,34,Mujer,Mam
101,12,2,Mujer,Poqomam
101,12,5,Mujer,Poqomchi'
101,12,5,Mujer,Q'anjob'al
101,12,26,Mujer,Q'eqchi'
101,12,3,Mujer,Sakapulteka
101,12,5,Mujer,Tz'utujil
101,12,3,Mujer,Uspanteka
101,13,7127,Hombre,
101,13,23,Hombre,Achi
101,13,2,Hombre,Akateka
101,13,1,Hombre,Awakateka
101,13,10,Hombre,Chalchiteka
101,13,3,Hombre,Ch'orti'
101,13,1,Hombre,Chuj
101,13,1,Hombre,Itza'
101,13,8,Hombre,Ixil
101,13,177,Hombre,Kaqchiquel
101,13,177,Hombre,K'iche'
101,13,34,Hombre,Mam
101,13,2,Hombre,Poqomam
101,13,10,Hombre,Poqomchi'
101,13,6,Hombre,Q'anjob'al
101,13,34,Hombre,Q'eqchi'
101,13,4,Hombre,Sakapulteka
101,13,1,Hombre,Sipakapense
101,13,5,Hombre,Tz'utujil
101,13,3,Hombre,Uspanteka
101,13,6904,Mujer,
101,13,25,Mujer,Achi
101,13,5,Mujer,Akateka
101,13,1,Mujer,Awakateka
101,13,9,Mujer,Chalchiteka
101,13,1,Mujer,Chuj
101,13,1,Mujer,Itza'
101,13,8,Mujer,Ixil
101,13,152,Mujer,Kaqchiquel
101,13,178,Mujer,K'iche'
101,13,39,Mujer,Mam
101,13,2,Mujer,Poqomam
101,13,10,Mujer,Poqomchi'
101,13,2,Mujer,Q'anjob'al
101,13,58,Mujer,Q'eqchi'
101,13,3,Mujer,Sakapulteka
101,13,2,Mujer,Sipakapense
101,13,4,Mujer,Tz'utujil
101,13,3,Mujer,Uspanteka
101,14,7069,Hombre,
101,14,36,Hombre,Achi
101,14,3,Hombre,Akateka
101,14,1,Hombre,Awakateka
101,14,6,Hombre,Chalchiteka
101,14,1,Hombre,Ch'orti'
101,14,1,Hombre,Chuj
101,14,15,Hombre,Ixil
101,14,2,Hombre,Jakalteko/Popti'
101,14,148,Hombre,Kaqchiquel
101,14,185,Hombre,K'iche'
101,14,44,Hombre,Mam
101,14,6,Hombre,Poqomam
101,14,20,Hombre,Poqomchi'
101,14,8,Hombre,Q'anjob'al
101,14,77,Hombre,Q'eqchi'
101,14,5,Hombre,Sakapulteka
101,14,1,Hombre,Sipakapense
101,14,2,Hombre,Tektiteka
101,14,8,Hombre,Tz'utujil
101,14,6967,Mujer,
101,14,32,Mujer,Achi
101,14,2,Mujer,Akateka
101,14,15,Mujer,Chalchiteka
101,14,2,Mujer,Ch'orti'
101,14,1,Mujer,Chuj
101,14,10,Mujer,Ixil
101,14,174,Mujer,Kaqchiquel
101,14,189,Mujer,K'iche'
101,14,38,Mujer,Mam
101,14,1,Mujer,Mopan
101,14,1,Mujer,Poqomam
101,14,14,Mujer,Poqomchi'
101,14,3,Mujer,Q'anjob'al
101,14,58,Mujer,Q'eqchi'
101,14,3,Mujer,Sakapulteka
101,14,2,Mujer,Sipakapense
101,14,6,Mujer,Tz'utujil
101,14,5,Mujer,Uspanteka
101,15,7508,Hombre,
101,15,41,Hombre,Achi
101,15,3,Hombre,Akateka
101,15,3,Hombre,Awakateka
101,15,13,Hombre,Chalchiteka
101,15,3,Hombre,Ch'orti'
101,15,1,Hombre,Chuj
101,15,1,Hombre,Itza'
101,15,10,Hombre,Ixil
101,15,4,Hombre,Jakalteko/Popti'
101,15,188,Hombre,Kaqchiquel
101,15,206,Hombre,K'iche'
101,15,55,Hombre,Mam
101,15,1,Hombre,Mopan
101,15,1,Hombre,Poqomam
101,15,25,Hombre,Poqomchi'
101,15,6,Hombre,Q'anjob'al
101,15,80,Hombre,Q'eqchi'
101,15,4,Hombre,Sakapulteka
101,15,1,Hombre,Sipakapense
101,15,2,Hombre,Tektiteka
101,15,11,Hombre,Tz'utujil
101,15,7409,Mujer,
101,15,28,Mujer,Achi
101,15,3,Mujer,Akateka
101,15,3,Mujer,Awakateka
101,15,13,Mujer,Chalchiteka
101,15,1,Mujer,Ch'orti'
101,15,1,Mujer,Chuj
101,15,1,Mujer,Itza'
101,15,12,Mujer,Ixil
101,15,155,Mujer,Kaqchiquel
101,15,178,Mujer,K'iche'
101,15,65,Mujer,Mam
101,15,2,Mujer,Poqomam
101,15,21,Mujer,Poqomchi'
101,15,7,Mujer,Q'anjob'al
101,15,63,Mujer,Q'eqchi'
101,15,3,Mujer,Sakapulteka
101,15,1,Mujer,Sipakapense
101,15,1,Mujer,Tektiteka
101,15,10,Mujer,Tz'utujil
101,15,2,Mujer,Uspanteka
101,16,7290,Hombre,
101,16,28,Hombre,Achi
101,16,3,Hombre,Akateka
101,16,1,Hombre,Awakateka
101,16,8,Hombre,Chalchiteka
101,16,3,Hombre,Ch'orti'
101,16,4,Hombre,Chuj
101,16,16,Hombre,Ixil
101,16,1,Hombre,Jakalteko/Popti'
101,16,174,Hombre,Kaqchiquel
101,16,181,Hombre,K'iche'
101,16,62,Hombre,Mam
101,16,4,Hombre,Poqomam
101,16,11,Hombre,Poqomchi'
101,16,12,Hombre,Q'anjob'al
101,16,79,Hombre,Q'eqchi'
101,16,2,Hombre,Sakapulteka
101,16,2,Hombre,Tektiteka
101,16,7,Hombre,Tz'utujil
101,16,2,Hombre,Uspanteka
101,16,7289,Mujer,
101,16,38,Mujer,Achi
101,16,6,Mujer,Akateka
101,16,5,Mujer,Awakateka
101,16,14,Mujer,Chalchiteka
101,16,1,Mujer,Ch'orti'
101,16,2,Mujer,Chuj
101,16,15,Mujer,Ixil
101,16,1,Mujer,Jakalteko/Popti'
101,16,193,Mujer,Kaqchiquel
101,16,211,Mujer,K'iche'
101,16,69,Mujer,Mam
101,16,3,Mujer,Poqomam
101,16,20,Mujer,Poqomchi'
101,16,5,Mujer,Q'anjob'al
101,16,62,Mujer,Q'eqchi'
101,16,12,Mujer,Sakapulteka
101,16,2,Mujer,Sipakapense
101,16,8,Mujer,Tz'utujil
101,16,3,Mujer,Uspanteka
101,17,8179,Hombre,
101,17,36,Hombre,Achi
101,17,3,Hombre,Akateka
101,17,3,Hombre,Awakateka
101,17,13,Hombre,Chalchiteka
101,17,1,Hombre,Ch'orti'
101,17,2,Hombre,Chuj
101,17,10,Hombre,Ixil
101,17,4,Hombre,Jakalteko/Popti'
101,17,204,Hombre,Kaqchiquel
101,17,248,Hombre,K'iche'
101,17,61,Hombre,Mam
101,17,6,Hombre,Poqomam
101,17,27,Hombre,Poqomchi'
101,17,5,Hombre,Q'anjob'al
101,17,100,Hombre,Q'eqchi'
101,17,10,Hombre,Sakapulteka
101,17,20,Hombre,Tz'utujil
101,17,1,Hombre,Uspanteka
101,17,8322,Mujer,
101,17,32,Mujer,Achi
101,17,2,Mujer,Akateka
101,17,3,Mujer,Awakateka
101,17,13,Mujer,Chalchiteka
101,17,4,Mujer,Chuj
101,17,17,Mujer,Ixil
101,17,227,Mujer,Kaqchiquel
101,17,270,Mujer,K'iche'
101,17,78,Mujer,Mam
101,17,3,Mujer,Poqomam
101,17,25,Mujer,Poqomchi'
101,17,14,Mujer,Q'anjob'al
101,17,80,Mujer,Q'eqchi'
101,17,6,Mujer,Sakapulteka
101,17,3,Mujer,Sipakapense
101,17,8,Mujer,Tz'utujil
101,17,3,Mujer,Uspanteka
101,18,8592,Hombre,
101,18,37,Hombre,Achi
101,18,3,Hombre,Akateka
101,18,2,Hombre,Awakateka
101,18,17,Hombre,Chalchiteka
101,18,5,Hombre,Ch'orti'
101,18,3,Hombre,Chuj
101,18,9,Hombre,Ixil
101,18,229,Hombre,Kaqchiquel
101,18,244,Hombre,K'iche'
101,18,68,Hombre,Mam
101,18,2,Hombre,Mopan
101,18,4,Hombre,Poqomam
101,18,28,Hombre,Poqomchi'
101,18,14,Hombre,Q'anjob'al
101,18,76,Hombre,Q'eqchi'
101,18,6,Hombre,Sakapulteka
101,18,2,Hombre,Sipakapense
101,18,6,Hombre,Tz'utujil
101,18,2,Hombre,Uspanteka
101,18,8423,Mujer,
101,18,44,Mujer,Achi
101,18,5,Mujer,Akateka
101,18,22,Mujer,Chalchiteka
101,18,1,Mujer,Chuj
101,18,9,Mujer,Ixil
101,18,3,Mujer,Jakalteko/Popti'
101,18,286,Mujer,Kaqchiquel
101,18,332,Mujer,K'iche'
101,18,106,Mujer,Mam
101,18,1,Mujer,Mopan
101,18,6,Mujer,Poqomam
101,18,14,Mujer,Poqomchi'
101,18,9,Mujer,Q'anjob'al
101,18,107,Mujer,Q'eqchi'
101,18,6,Mujer,Sakapulteka
101,18,10,Mujer,Sipakapense
101,18,1,Mujer,Tektiteka
101,18,10,Mujer,Tz'utujil
101,18,2,Mujer,Uspanteka
101,19,7729,Hombre,
101,19,21,Hombre,Achi
101,19,6,Hombre,Akateka
101,19,2,Hombre,Awakateka
101,19,15,Hombre,Chalchiteka
101,19,1,Hombre,Ch'orti'
101,19,2,Hombre,Chuj
101,19,13,Hombre,Ixil
101,19,182,Hombre,Kaqchiquel
101,19,215,Hombre,K'iche'
101,19,53,Hombre,Mam
101,19,1,Hombre,Poqomam
101,19,20,Hombre,Poqomchi'
101,19,12,Hombre,Q'anjob'al
101,19,78,Hombre,Q'eqchi'
101,19,6,Hombre,Sakapulteka
101,19,1,Hombre,Sipakapense
101,19,7,Hombre,Tz'utujil
101,19,2,Hombre,Uspanteka
101,19,7917,Mujer,
101,19,32,Mujer,Achi
101,19,3,Mujer,Akateka
101,19,4,Mujer,Awakateka
101,19,16,Mujer,Chalchiteka
101,19,1,Mujer,Ch'orti'
101,19,3,Mujer,Chuj
101,19,11,Mujer,Ixil
101,19,209,Mujer,Kaqchiquel
101,19,278,Mujer,K'iche'
101,19,93,Mujer,Mam
101,19,5,Mujer,Poqomam
101,19,21,Mujer,Poqomchi'
101,19,10,Mujer,Q'anjob'al
101,19,89,Mujer,Q'eqchi'
101,19,8,Mujer,Sakapulteka
101,19,5,Mujer,Sipakapense
101,19,1,Mujer,Tektiteka
101,19,10,Mujer,Tz'utujil
101,19,3,Mujer,Uspanteka
101,20,7990,Hombre,
101,20,37,Hombre,Achi
101,20,2,Hombre,Awakateka
101,20,12,Hombre,Chalchiteka
101,20,2,Hombre,Ch'orti'
101,20,2,Hombre,Chuj
101,20,3,Hombre,Itza'
101,20,9,Hombre,Ixil
101,20,2,Hombre,Jakalteko/Popti'
101,20,186,Hombre,Kaqchiquel
101,20,196,Hombre,K'iche'
101,20,55,Hombre,Mam
101,20,1,Hombre,Mopan
101,20,4,Hombre,Poqomam
101,20,17,Hombre,Poqomchi'
101,20,11,Hombre,Q'anjob'al
101,20,85,Hombre,Q'eqchi'
101,20,3,Hombre,Sakapulteka
101,20,1,Hombre,Sipakapense
101,20,12,Hombre,Tz'utujil
101,20,4,Hombre,Uspanteka
101,20,8192,Mujer,
101,20,30,Mujer,Achi
101,20,3,Mujer,Akateka
101,20,4,Mujer,Awakateka
101,20,17,Mujer,Chalchiteka
101,20,1,Mujer,Ch'orti'
101,20,4,Mujer,Chuj
101,20,15,Mujer,Ixil
101,20,2,Mujer,Jakalteko/Popti'
101,20,224,Mujer,Kaqchiquel
101,20,255,Mujer,K'iche'
101,20,85,Mujer,Mam
101,20,3,Mujer,Poqomam
101,20,21,Mujer,Poqomchi'
101,20,10,Mujer,Q'anjob'al
101,20,112,Mujer,Q'eqchi'
101,20,8,Mujer,Sakapulteka
101,20,5,Mujer,Sipakapense
101,20,9,Mujer,Tz'utujil
101,20,1,Mujer,Uspanteka
